2024-10-03 15:39:08,654 - INFO - Excluded strings: ['<!-- FigureContent="Stores.', '" Per" -->', '<!-- PageHeader="Imperial Honours.', 'http://www.hathitrust.org/access use#cc-zero', 'http://www.hathitrust. org/access use#cc-zero', 'org/access', 'use#cc-zero', '/'], Excluded patterns: ['http[s]?://(?:[a-zA-Z]|[0-9]|[$-_@.&+]|[!*\\\\(\\\\),]|(?:%[0-9a-fA-F][0-9a-fA-F]))+', '<!--\\s*[a-zA-Z]+\\s*="[^"]*"\\s*-->']
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9204, 9.615, 1.3706, 9.615, 1.3706, 9.7083, 0.9204, 9.7083], 'spans': [{'offset': 468601, 'length': 12}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="153" -->', 'polygon': [5.1257, 0.6468, 5.3491, 0.6501, 5.3491, 0.7668, 5.1257, 0.7701], 'spans': [{'offset': 468684, 'length': 25}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Statement." -->', 'polygon': [3.8751, 0.6468, 4.5021, 0.6501, 4.5021, 0.7801, 3.8751, 0.7768], 'spans': [{'offset': 468711, 'length': 32}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2353, 9.5516, 4.7222, 9.5516, 4.7222, 9.6616, 4.2353, 9.6583], 'spans': [{'offset': 468622, 'length': 30}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8151, 9.6616, 5.1424, 9.6616, 5.1424, 9.7683, 3.8151, 9.7683], 'spans': [{'offset': 468653, 'length': 29}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.8602, 0.7201, 2.4336, 0.7167, 2.4336, 0.8401, 1.8602, 0.8434], 'spans': [{'offset': 472696, 'length': 31}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="154" -->', 'polygon': [0.9901, 0.7267, 1.2101, 0.7267, 1.2101, 0.8434, 0.9901, 0.8468], 'spans': [{'offset': 472669, 'length': 25}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.7144, 0.0167, 4.9706, 0.1133, 4.9706, 0.1167, 9.7144], 'spans': [{'offset': 475450, 'length': 82}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0)', 'polygon': [0.1267, 9.7244, 0.13, 8.1843, 0.2334, 8.1843, 0.23, 9.7244], 'spans': [{'offset': 478614, 'length': 27}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.4168, 9.5977, 2.1069, 9.6011, 2.1069, 9.8278, 1.4135, 9.8211], 'spans': [{'offset': 478673, 'length': 11}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9401, 9.6778, 1.3901, 9.6811, 1.3868, 9.7744, 0.9401, 9.7711], 'spans': [{'offset': 478643, 'length': 29}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [3.0903, 0.7167, 3.7303, 0.7201, 3.7303, 0.8668, 3.0903, 0.8668], 'spans': [{'offset': 472729, 'length': 30}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Statement." -->', 'polygon': [4.2104, 0.7167, 4.8238, 0.7234, 4.8204, 0.8434, 4.207, 0.8368], 'spans': [{'offset': 472761, 'length': 32}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 4', 'polygon': [5.3338, 0.7267, 5.8272, 0.7201, 5.8305, 0.8568, 5.3338, 0.8634], 'spans': [{'offset': 472795, 'length': 8}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3171, 9.6278, 4.8204, 9.6278, 4.8204, 9.7178, 4.3171, 9.7178], 'spans': [{'offset': 478686, 'length': 30}]}
2024-10-03 15:39:11,318 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8837, 9.7311, 5.2338, 9.7311, 5.2338, 9.8378, 3.8837, 9.8378], 'spans': [{'offset': 478717, 'length': 29}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.66, 0.6535, 3.2833, 0.6535, 3.2867, 0.7935, 2.66, 0.7968], 'spans': [{'offset': 478985, 'length': 30}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.49, 0.6568, 2.0833, 0.6568, 2.0833, 0.7835, 1.49, 0.7835], 'spans': [{'offset': 479017, 'length': 31}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.61, 0.6702, 0.93, 0.6702, 0.9233, 0.8068, 0.6067, 0.8002], 'spans': [{'offset': 478916, 'length': 28}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'brought to book. This, so far as I am aware,', 'polygon': [2.98, 0.9636, 5.3367, 0.9636, 5.3367, 1.0836, 2.98, 1.0836], 'spans': [{'offset': 481960, 'length': 44}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'this House or within the walls of Parliament.', 'polygon': [0.5967, 0.9702, 2.9067, 0.9702, 2.9067, 1.0736, 0.5967, 1.0769], 'spans': [{'offset': 479209, 'length': 45}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0133, 9.6689, 0.0133, 5.0011, 0.12, 5.0011, 0.1267, 9.6689], 'spans': [{'offset': 479125, 'length': 82}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.6622, 0.1333, 5.4379, 0.23, 5.4379, 0.2267, 9.6622], 'spans': [{'offset': 479050, 'length': 74}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3867, 9.5488, 2.08, 9.5488, 2.08, 9.7722, 1.3867, 9.7755], 'spans': [{'offset': 484857, 'length': 6}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9267, 9.6288, 1.3767, 9.6322, 1.3733, 9.7222, 0.9233, 9.7155], 'spans': [{'offset': 484844, 'length': 12}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="155" -->', 'polygon': [5.16, 0.6568, 5.37, 0.6568, 5.3633, 0.7735, 5.1567, 0.7735], 'spans': [{'offset': 478946, 'length': 25}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Statement.', 'polygon': [3.96, 0.6568, 4.57, 0.6601, 4.57, 0.7835, 3.96, 0.7768], 'spans': [{'offset': 478973, 'length': 10}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.25, 9.5788, 4.7433, 9.5788, 4.7433, 9.6655, 4.25, 9.6622], 'spans': [{'offset': 484865, 'length': 30}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8333, 9.6822, 5.15, 9.6822, 5.15, 9.7789, 3.8333, 9.7789], 'spans': [{'offset': 484896, 'length': 29}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.8303, 0.7233, 2.4004, 0.7233, 2.4004, 0.8433, 1.8303, 0.84], 'spans': [{'offset': 485265, 'length': 31}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="156" -->', 'polygon': [0.9735, 0.7367, 1.1802, 0.73, 1.1802, 0.84, 0.9768, 0.8433], 'spans': [{'offset': 485238, 'length': 25}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.13, 9.6933, 0.1334, 5.4467, 0.2334, 5.4467, 0.2267, 9.6933], 'spans': [{'offset': 490537, 'length': 75}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT /', 'polygon': [0.0133, 9.69, 0.01, 7.6033, 0.1234, 7.6033, 0.1267, 9.69], 'spans': [{'offset': 490614, 'length': 35}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3803, 9.5767, 2.0871, 9.5767, 2.0871, 9.8033, 1.3803, 9.7967], 'spans': [{'offset': 490664, 'length': 6}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9302, 9.6533, 1.3803, 9.6567, 1.3803, 9.7467, 0.9302, 9.7433], 'spans': [{'offset': 490651, 'length': 12}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [3.0639, 0.7167, 3.7007, 0.7167, 3.7007, 0.86, 3.0639, 0.8633], 'spans': [{'offset': 485298, 'length': 30}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Statement." -->', 'polygon': [4.1841, 0.7233, 4.7976, 0.73, 4.7976, 0.8433, 4.1841, 0.84], 'spans': [{'offset': 485330, 'length': 32}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 4', 'polygon': [5.2943, 0.7267, 5.7977, 0.7267, 5.7977, 0.8633, 5.2943, 0.86], 'spans': [{'offset': 485364, 'length': 8}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2675, 9.6033, 4.7609, 9.6033, 4.7609, 9.6933, 4.2675, 9.6933], 'spans': [{'offset': 490672, 'length': 30}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8407, 9.7033, 5.171, 9.7033, 5.171, 9.81, 3.8407, 9.81], 'spans': [{'offset': 490703, 'length': 29}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.4705, 0.6201, 2.0508, 0.6201, 2.0508, 0.7468, 1.4705, 0.7468], 'spans': [{'offset': 497611, 'length': 31}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.6243, 0.6235, 3.2645, 0.6201, 3.2679, 0.7735, 2.6243, 0.7768], 'spans': [{'offset': 497683, 'length': 30}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5836, 0.6268, 0.9103, 0.6301, 0.907, 0.7702, 0.5836, 0.7668], 'spans': [{'offset': 491468, 'length': 28}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'charge against the Right Hon. the Premier in', 'polygon': [0.5769, 0.9269, 2.8844, 0.9235, 2.8844, 1.0402, 0.5769, 1.0436], 'spans': [{'offset': 491498, 'length': 44}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0133, 9.6622, 0.0133, 5.0178, 0.1234, 5.0178, 0.1267, 9.6622], 'spans': [{'offset': 497715, 'length': 82}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.6655, 0.13, 5.4579, 0.2301, 5.4579, 0.2268, 9.6655], 'spans': [{'offset': 497799, 'length': 74}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3872, 9.5422, 2.0674, 9.5422, 2.0641, 9.7755, 1.3838, 9.7755], 'spans': [{'offset': 497888, 'length': 6}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.917, 9.6288, 1.3605, 9.6322, 1.3605, 9.7222, 0.917, 9.7155], 'spans': [{'offset': 497875, 'length': 12}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Statement.', 'polygon': [3.8881, 0.6235, 4.505, 0.6301, 4.505, 0.7568, 3.8881, 0.7502], 'spans': [{'offset': 497671, 'length': 10}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="157" -->', 'polygon': [5.1286, 0.6301, 5.3487, 0.6335, 5.3487, 0.7568, 5.1252, 0.7535], 'spans': [{'offset': 497644, 'length': 25}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': 'Sir J. G. WARD .- The honourable member', 'polygon': [3.0745, 0.9169, 5.3353, 0.9235, 5.3353, 1.0436, 3.0745, 1.0369], 'spans': [{'offset': 494450, 'length': 39}]}
2024-10-03 15:39:11,319 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2216, 9.5755, 4.7151, 9.5755, 4.7151, 9.6655, 4.2216, 9.6655], 'spans': [{'offset': 497896, 'length': 30}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8114, 9.6822, 5.1286, 9.6822, 5.1286, 9.7822, 3.8114, 9.7822], 'spans': [{'offset': 497927, 'length': 29}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.8305, 0.6767, 2.4107, 0.6767, 2.4107, 0.8033, 1.8305, 0.8033], 'spans': [{'offset': 498448, 'length': 31}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="158" -->', 'polygon': [0.9736, 0.6867, 1.197, 0.69, 1.1937, 0.8067, 0.9703, 0.81], 'spans': [{'offset': 498421, 'length': 25}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'able gentleman say that if the drawn-loan', 'polygon': [0.9703, 0.9833, 3.3409, 0.9733, 3.3409, 1.0867, 0.9703, 1.1], 'spans': [{'offset': 498557, 'length': 41}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.6833, 0.1334, 5.37, 0.2334, 5.37, 0.2301, 9.6833], 'spans': [{'offset': 504924, 'length': 74}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT', 'polygon': [0.0233, 9.6833, 0.02, 7.8, 0.1134, 7.8, 0.12, 9.6833], 'spans': [{'offset': 505000, 'length': 33}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4204, 9.57, 2.1172, 9.57, 2.1172, 9.8, 1.4171, 9.7933], 'spans': [{'offset': 501645, 'length': 6}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9436, 9.6533, 1.4004, 9.6533, 1.397, 9.75, 0.9436, 9.7467], 'spans': [{'offset': 501632, 'length': 12}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [3.0742, 0.6733, 3.721, 0.6733, 3.721, 0.82, 3.0742, 0.82], 'spans': [{'offset': 498481, 'length': 30}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Statement." -->', 'polygon': [4.1778, 0.6767, 4.7946, 0.68, 4.7946, 0.8, 4.1778, 0.7967], 'spans': [{'offset': 498513, 'length': 32}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 4', 'polygon': [5.3048, 0.6833, 5.8283, 0.68, 5.8283, 0.8133, 5.3048, 0.8167], 'spans': [{'offset': 498547, 'length': 8}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'cause of the trouble on account of which this.', 'polygon': [3.4309, 0.9733, 5.8316, 0.9733, 5.8316, 1.0833, 3.4309, 1.0833], 'spans': [{'offset': 501715, 'length': 46}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3345, 9.6, 4.838, 9.6, 4.838, 9.69, 4.3345, 9.6933], 'spans': [{'offset': 501653, 'length': 30}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.9044, 9.7033, 5.2514, 9.7033, 5.2514, 9.8067, 3.9044, 9.81], 'spans': [{'offset': 501684, 'length': 29}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.4636, 0.6135, 2.0404, 0.6101, 2.0437, 0.7368, 1.4636, 0.7402], 'spans': [{'offset': 511909, 'length': 31}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.6172, 0.6101, 3.2639, 0.6101, 3.2639, 0.7602, 2.6172, 0.7602], 'spans': [{'offset': 511942, 'length': 30}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.5901, 0.6268, 0.9035, 0.6301, 0.9002, 0.7635, 0.5868, 0.7635], 'spans': [{'offset': 505611, 'length': 28}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'just given for Customs, Excise, Railway, and', 'polygon': [2.9472, 0.9169, 5.341, 0.9202, 5.341, 1.0469, 2.9472, 1.0402], 'spans': [{'offset': 508702, 'length': 44}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'tainly would not go about whining that he was', 'polygon': [0.5734, 0.9269, 2.8872, 0.9202, 2.8872, 1.0336, 0.5734, 1.0469], 'spans': [{'offset': 505641, 'length': 45}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.6655, 0.0167, 5.0345, 0.1134, 5.0345, 0.1134, 9.6655], 'spans': [{'offset': 512013, 'length': 82}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.1267, 9.6655, 0.1267, 5.4579, 0.23, 5.4579, 0.2234, 9.6655], 'spans': [{'offset': 512097, 'length': 75}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3803, 9.5455, 2.0571, 9.5455, 2.0571, 9.7755, 1.3803, 9.7722], 'spans': [{'offset': 511839, 'length': 6}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9135, 9.6288, 1.3569, 9.6322, 1.3536, 9.7222, 0.9135, 9.7155], 'spans': [{'offset': 511826, 'length': 12}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="159" -->', 'polygon': [5.121, 0.6201, 5.3477, 0.6168, 5.3477, 0.7402, 5.1176, 0.7435], 'spans': [{'offset': 511986, 'length': 25}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'Statement.', 'polygon': [3.8807, 0.6201, 4.5008, 0.6235, 4.5008, 0.7402, 3.8807, 0.7368], 'spans': [{'offset': 511974, 'length': 10}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2041, 9.5788, 4.6975, 9.5788, 4.6975, 9.6689, 4.2041, 9.6655], 'spans': [{'offset': 511847, 'length': 30}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.7907, 9.6855, 5.1076, 9.6855, 5.1076, 9.7822, 3.7907, 9.7822], 'spans': [{'offset': 511878, 'length': 29}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="160" -->', 'polygon': [0.9868, 0.6567, 1.2102, 0.66, 1.2102, 0.7867, 0.9835, 0.7867], 'spans': [{'offset': 512691, 'length': 25}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Financial" -->', 'polygon': [1.8637, 0.6567, 2.4571, 0.66, 2.4571, 0.79, 1.8637, 0.7867], 'spans': [{'offset': 512718, 'length': 31}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'are we not yearly providing? Why, take our', 'polygon': [0.9735, 0.9701, 3.3639, 0.9701, 3.3639, 1.0934, 0.9735, 1.0967], 'spans': [{'offset': 512827, 'length': 42}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.7005, 0.0167, 4.9403, 0.1167, 4.9403, 0.1167, 9.7005], 'spans': [{'offset': 518268, 'length': 82}]}
2024-10-03 15:39:11,320 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.7072, 0.13, 5.4003, 0.2367, 5.4003, 0.23, 9.7072], 'spans': [{'offset': 518351, 'length': 74}]}
